run,tag,transitions,millions,value,wall_time_unix
adaptive,penalty/impact_reduction,13516800,13.5168,1.6091981933641364e-06,1790233866.4624395
adaptive,penalty/impact_reduction,14745600,14.7456,1.8063050220007426e-06,1790233988.0517933
adaptive,penalty/impact_reduction,15974400,15.9744,1.87427872333501e-06,1790234147.2204852
adaptive,penalty/stumble,12288,0.012288,0.0,1790232442.956885
adaptive,penalty/stumble,1228800,1.2288,0.0,1790232550.062236
adaptive,penalty/stumble,2457600,2.4576,0.0,1790232660.9356227
adaptive,penalty/stumble,3686400,3.6864,0.0,1790232776.610532
adaptive,penalty/stumble,4915200,4.9152,0.0,1790232932.0751846
adaptive,penalty/stumble,6144000,6.144,0.0,1790233082.3856406
adaptive,penalty/stumble,7372800,7.3728,0.0,1790233236.9101908
adaptive,penalty/stumble,8601600,8.6016,0.0,1790233391.9274273
adaptive,penalty/stumble,9830400,9.8304,0.0,1790233515.56497
adaptive,penalty/stumble,11059200,11.0592,0.0,1790233633.4660842
adaptive,penalty/stumble,12288000,12.288,0.0,1790233751.4815588
adaptive,penalty/stumble,13516800,13.5168,0.0,1790233866.4626544
adaptive,penalty/stumble,14745600,14.7456,0.0,1790233988.0520318
adaptive,penalty/stumble,15974400,15.9744,0.0,1790234147.2206843
adaptive,penalty/torque,12288,0.012288,5.791524745291099e-05,1790232442.9551573
adaptive,penalty/torque,1228800,1.2288,6.112480332376435e-05,1790232550.0608943
adaptive,penalty/torque,2457600,2.4576,6.157255847938359e-05,1790232660.934027
adaptive,penalty/torque,3686400,3.6864,6.214720633579418e-05,1790232776.6091962
adaptive,penalty/torque,4915200,4.9152,6.295147613855079e-05,1790232932.0740592
adaptive,penalty/torque,6144000,6.144,6.429291534004733e-05,1790233082.3847792
adaptive,penalty/torque,7372800,7.3728,6.560385372722521e-05,1790233236.909338
adaptive,penalty/torque,8601600,8.6016,6.755768117727712e-05,1790233391.926343
adaptive,penalty/torque,9830400,9.8304,7.019073382252827e-05,1790233515.5636513
adaptive,penalty/torque,11059200,11.0592,7.448876567650586e-05,1790233633.4647772
adaptive,penalty/torque,12288000,12.288,8.106957102427259e-05,1790233751.4802508
adaptive,penalty/torque,13516800,13.5168,9.171885903924704e-05,1790233866.461327
adaptive,penalty/torque,14745600,14.7456,0.00010115473560290411,1790233988.0505958
adaptive,penalty/torque,15974400,15.9744,0.0001065971446223557,1790234147.2198453
adaptive,policy/action_std,12288,0.012288,0.3000663220882416,1790232442.945249
adaptive,policy/action_std,1228800,1.2288,0.30077534914016724,1790232550.0528684
adaptive,policy/action_std,2457600,2.4576,0.3008488416671753,1790232660.923286
adaptive,policy/action_std,3686400,3.6864,0.3009139895439148,1790232776.601238
adaptive,policy/action_std,4915200,4.9152,0.3009726107120514,1790232932.0661542
adaptive,policy/action_std,6144000,6.144,0.3010234534740448,1790233082.376047
adaptive,policy/action_std,7372800,7.3728,0.3010718524456024,1790233236.9005702
adaptive,policy/action_std,8601600,8.6016,0.3011208474636078,1790233391.9173427
adaptive,policy/action_std,9830400,9.8304,0.3011692762374878,1790233515.5555725
adaptive,policy/action_std,11059200,11.0592,0.3012208044528961,1790233633.4571288
adaptive,policy/action_std,12288000,12.288,0.3012728691101074,1790233751.471979
adaptive,policy/action_std,13516800,13.5168,0.3013276755809784,1790233866.453532
adaptive,policy/action_std,14745600,14.7456,0.3013770580291748,1790233988.0396693
adaptive,policy/action_std,15974400,15.9744,0.30142679810523987,1790234147.2101767
adaptive,policy/decoder_gain_mean,12288,0.012288,2.0,1790232442.9490886
adaptive,policy/decoder_gain_mean,1228800,1.2288,1.9983365535736084,1790232550.0564718
adaptive,policy/decoder_gain_mean,2457600,2.4576,1.9984095096588135,1790232660.9267807
adaptive,policy/decoder_gain_mean,3686400,3.6864,1.9984650611877441,1790232776.6043835
adaptive,policy/decoder_gain_mean,4915200,4.9152,1.998499870300293,1790232932.0692487
adaptive,policy/decoder_gain_mean,6144000,6.144,1.9984753131866455,1790233082.3796833
adaptive,policy/decoder_gain_mean,7372800,7.3728,1.9984296560287476,1790233236.9038596
adaptive,policy/decoder_gain_mean,8601600,8.6016,1.9983829259872437,1790233391.920584
adaptive,policy/decoder_gain_mean,9830400,9.8304,1.9983348846435547,1790233515.5589743
adaptive,policy/decoder_gain_mean,11059200,11.0592,1.9982842206954956,1790233633.4602957
adaptive,policy/decoder_gain_mean,12288000,12.288,1.9982861280441284,1790233751.4754505
adaptive,policy/decoder_gain_mean,13516800,13.5168,1.9982433319091797,1790233866.4565623
adaptive,policy/decoder_gain_mean,14745600,14.7456,1.9982093572616577,1790233988.0445452
adaptive,policy/decoder_gain_mean,15974400,15.9744,1.9981582164764404,1790234147.2132623
adaptive,policy/early_stopped,12288,0.012288,0.0,1790232442.9481864
adaptive,policy/early_stopped,1228800,1.2288,0.0,1790232550.055535
adaptive,policy/early_stopped,2457600,2.4576,0.0,1790232660.9261303
adaptive,policy/early_stopped,3686400,3.6864,0.0,1790232776.603889
adaptive,policy/early_stopped,4915200,4.9152,0.0,1790232932.0687428
adaptive,policy/early_stopped,6144000,6.144,0.0,1790233082.3788471
adaptive,policy/early_stopped,7372800,7.3728,0.0,1790233236.9033678
adaptive,policy/early_stopped,8601600,8.6016,0.0,1790233391.9200943
adaptive,policy/early_stopped,9830400,9.8304,0.0,1790233515.558367
adaptive,policy/early_stopped,11059200,11.0592,0.0,1790233633.4596841
adaptive,policy/early_stopped,12288000,12.288,0.0,1790233751.4748228
adaptive,policy/early_stopped,13516800,13.5168,0.0,1790233866.4560843
adaptive,policy/early_stopped,14745600,14.7456,0.0,1790233988.0425155
adaptive,policy/early_stopped,15974400,15.9744,0.0,1790234147.212775
adaptive,policy/entropy,12288,0.012288,2.580526351928711,1790232442.945116
adaptive,policy/entropy,1228800,1.2288,2.610542058944702,1790232550.0527365
adaptive,policy/entropy,2457600,2.4576,2.613473653793335,1790232660.9231582
adaptive,policy/entropy,3686400,3.6864,2.616072654724121,1790232776.601103
adaptive,policy/entropy,4915200,4.9152,2.6184158325195312,1790232932.0660255
adaptive,policy/entropy,6144000,6.144,2.6204452514648438,1790233082.3759189
adaptive,policy/entropy,7372800,7.3728,2.6223740577697754,1790233236.9001749
adaptive,policy/entropy,8601600,8.6016,2.624323606491089,1790233391.9169621
adaptive,policy/entropy,9830400,9.8304,2.6262521743774414,1790233515.5551634
adaptive,policy/entropy,11059200,11.0592,2.628310441970825,1790233633.4570036
adaptive,policy/entropy,12288000,12.288,2.630380153656006,1790233751.4718468
adaptive,policy/entropy,13516800,13.5168,2.6325631141662598,1790233866.4534023
adaptive,policy/entropy,14745600,14.7456,2.6345295906066895,1790233988.039541
adaptive,policy/entropy,15974400,15.9744,2.6365137100219727,1790234147.2097929
adaptive,policy/epochs_used,12288,0.012288,3.0,1790232442.9478695
adaptive,policy/epochs_used,1228800,1.2288,3.0,1790232550.0552824
adaptive,policy/epochs_used,2457600,2.4576,3.0,1790232660.925889
adaptive,policy/epochs_used,3686400,3.6864,3.0,1790232776.603665
adaptive,policy/epochs_used,4915200,4.9152,3.0,1790232932.0685241
adaptive,policy/epochs_used,6144000,6.144,3.0,1790233082.3786066
adaptive,policy/epochs_used,7372800,7.3728,3.0,1790233236.903141
adaptive,policy/epochs_used,8601600,8.6016,3.0,1790233391.9198766
adaptive,policy/epochs_used,9830400,9.8304,3.0,1790233515.558105
adaptive,policy/epochs_used,11059200,11.0592,3.0,1790233633.459471
adaptive,policy/epochs_used,12288000,12.288,3.0,1790233751.4745908
adaptive,policy/epochs_used,13516800,13.5168,3.0,1790233866.4558713
adaptive,policy/epochs_used,14745600,14.7456,3.0,1790233988.0422733
adaptive,policy/epochs_used,15974400,15.9744,3.0,1790234147.2125597
adaptive,policy/grad_norm,12288,0.012288,5.359377384185791,1790232442.947241
adaptive,policy/grad_norm,1228800,1.2288,0.8154156804084778,1790232550.0548458
adaptive,policy/grad_norm,2457600,2.4576,1.140015959739685,1790232660.9253993
adaptive,policy/grad_norm,3686400,3.6864,0.9034281373023987,1790232776.60323
adaptive,policy/grad_norm,4915200,4.9152,0.8948205709457397,1790232932.0680885
adaptive,policy/grad_norm,6144000,6.144,1.0784367322921753,1790233082.3781302
adaptive,policy/grad_norm,7372800,7.3728,0.8380295038223267,1790233236.902635
adaptive,policy/grad_norm,8601600,8.6016,0.7518835067749023,1790233391.9194403
adaptive,policy/grad_norm,9830400,9.8304,0.5232108235359192,1790233515.5575044
adaptive,policy/grad_norm,11059200,11.0592,0.42799556255340576,1790233633.4590492
adaptive,policy/grad_norm,12288000,12.288,0.39945316314697266,1790233751.4741254
adaptive,policy/grad_norm,13516800,13.5168,0.38916733860969543,1790233866.4554493
adaptive,policy/grad_norm,14745600,14.7456,0.5284189581871033,1790233988.0417674
adaptive,policy/grad_norm,15974400,15.9744,0.3681880235671997,1790234147.2121308
adaptive,policy/kl,12288,0.012288,0.00012089809024473652,1790232442.9453948
adaptive,policy/kl,1228800,1.2288,0.005781952291727066,1790232550.0532115
adaptive,policy/kl,2457600,2.4576,0.008543377742171288,1790232660.923638
adaptive,policy/kl,3686400,3.6864,0.008639121428132057,1790232776.6015983
adaptive,policy/kl,4915200,4.9152,0.007683217525482178,1790232932.0664916
adaptive,policy/kl,6144000,6.144,0.006604624912142754,1790233082.3763769
adaptive,policy/kl,7372800,7.3728,0.007342263124883175,1790233236.9009016
adaptive,policy/kl,8601600,8.6016,0.009330304339528084,1790233391.9176936
adaptive,policy/kl,9830400,9.8304,0.007572985719889402,1790233515.5559068
adaptive,policy/kl,11059200,11.0592,0.008322198875248432,1790233633.4574804
adaptive,policy/kl,12288000,12.288,0.008330133743584156,1790233751.472339
adaptive,policy/kl,13516800,13.5168,0.008025544695556164,1790233866.4538698
adaptive,policy/kl,14745600,14.7456,0.011580047197639942,1790233988.0400045
adaptive,policy/kl,15974400,15.9744,0.00938768032938242,1790234147.2105584
adaptive,policy/lr,12288,0.012288,0.00011000000085914508,1790232442.946913
adaptive,policy/lr,1228800,1.2288,1.462146769881656e-06,1790232550.0546262
adaptive,policy/lr,2457600,2.4576,9.999999974752427e-07,1790232660.9251482
adaptive,policy/lr,3686400,3.6864,9.999999974752427e-07,1790232776.6030073
adaptive,policy/lr,4915200,4.9152,9.999999974752427e-07,1790232932.06787
adaptive,policy/lr,6144000,6.144,9.999999974752427e-07,1790233082.3778913
adaptive,policy/lr,7372800,7.3728,9.999999974752427e-07,1790233236.9023805
adaptive,policy/lr,8601600,8.6016,9.999999974752427e-07,1790233391.919219
adaptive,policy/lr,9830400,9.8304,9.999999974752427e-07,1790233515.5572696
adaptive,policy/lr,11059200,11.0592,9.999999974752427e-07,1790233633.4588368
adaptive,policy/lr,12288000,12.288,9.999999974752427e-07,1790233751.4738874
adaptive,policy/lr,13516800,13.5168,9.999999974752427e-07,1790233866.4552364
adaptive,policy/lr,14745600,14.7456,9.999999974752427e-07,1790233988.0415173
adaptive,policy/lr,15974400,15.9744,9.999999974752427e-07,1790234147.2119117
adaptive,policy/max_abs_log_ratio,12288,0.012288,0.01226043701171875,1790232442.9475543
adaptive,policy/max_abs_log_ratio,1228800,1.2288,2.176788330078125,1790232550.0550628
adaptive,policy/max_abs_log_ratio,2457600,2.4576,2.6259279251098633,1790232660.925648
adaptive,policy/max_abs_log_ratio,3686400,3.6864,3.0570855140686035,1790232776.6034472
adaptive,policy/max_abs_log_ratio,4915200,4.9152,2.5821170806884766,1790232932.0683055
adaptive,policy/max_abs_log_ratio,6144000,6.144,2.7480711936950684,1790233082.3783686
adaptive,policy/max_abs_log_ratio,7372800,7.3728,2.853884696960449,1790233236.9029095
adaptive,policy/max_abs_log_ratio,8601600,8.6016,2.6177282333374023,1790233391.9196572
adaptive,policy/max_abs_log_ratio,9830400,9.8304,2.7005157470703125,1790233515.5577738
adaptive,policy/max_abs_log_ratio,11059200,11.0592,3.4462509155273438,1790233633.4592583
adaptive,policy/max_abs_log_ratio,12288000,12.288,3.343827247619629,1790233751.474358
adaptive,policy/max_abs_log_ratio,13516800,13.5168,3.541520118713379,1790233866.4556596
adaptive,policy/max_abs_log_ratio,14745600,14.7456,3.4735870361328125,1790233988.0420055
adaptive,policy/max_abs_log_ratio,15974400,15.9744,2.9039626121520996,1790234147.212346
adaptive,policy/max_kl,12288,0.012288,0.00012230873107910156,1790232442.9455311
adaptive,policy/max_kl,1228800,1.2288,0.012357920408248901,1790232550.0534654
adaptive,policy/max_kl,2457600,2.4576,0.016299830749630928,1790232660.9239051
adaptive,policy/max_kl,3686400,3.6864,0.016819050535559654,1790232776.6018481
adaptive,policy/max_kl,4915200,4.9152,0.015467023476958275,1790232932.066737
adaptive,policy/max_kl,6144000,6.144,0.012703618966042995,1790233082.3766382
adaptive,policy/max_kl,7372800,7.3728,0.015217337757349014,1790233236.90114
adaptive,policy/max_kl,8601600,8.6016,0.019364159554243088,1790233391.9179325
adaptive,policy/max_kl,9830400,9.8304,0.01495978981256485,1790233515.5561433
adaptive,policy/max_kl,11059200,11.0592,0.015636924654245377,1790233633.4577243
adaptive,policy/max_kl,12288000,12.288,0.01709161512553692,1790233751.4725792
adaptive,policy/max_kl,13516800,13.5168,0.016875995323061943,1790233866.4541137
adaptive,policy/max_kl,14745600,14.7456,0.024956591427326202,1790233988.0402606
adaptive,policy/max_kl,15974400,15.9744,0.018023882061243057,1790234147.2107983
adaptive,policy/mean_abs,12288,0.012288,0.0,1790232442.9502244
adaptive,policy/mean_abs,1228800,1.2288,0.020739272236824036,1790232550.0575225
adaptive,policy/mean_abs,2457600,2.4576,0.03534618020057678,1790232660.9278393
adaptive,policy/mean_abs,3686400,3.6864,0.0451195202767849,1790232776.6053247
adaptive,policy/mean_abs,4915200,4.9152,0.053831152617931366,1790232932.0703347
adaptive,policy/mean_abs,6144000,6.144,0.06084587424993515,1790233082.380761
adaptive,policy/mean_abs,7372800,7.3728,0.0652831643819809,1790233236.904797
adaptive,policy/mean_abs,8601600,8.6016,0.06885339319705963,1790233391.9223137
adaptive,policy/mean_abs,9830400,9.8304,0.07151424139738083,1790233515.559898
adaptive,policy/mean_abs,11059200,11.0592,0.07315404713153839,1790233633.4612155
adaptive,policy/mean_abs,12288000,12.288,0.07475340366363525,1790233751.4764693
adaptive,policy/mean_abs,13516800,13.5168,0.07693710178136826,1790233866.4575021
adaptive,policy/mean_abs,14745600,14.7456,0.07792554795742035,1790233988.046891
adaptive,policy/mean_abs,15974400,15.9744,0.07712162286043167,1790234147.2143347
adaptive,policy/optimizer_steps,12288,0.012288,3.0,1790232442.9458098
adaptive,policy/optimizer_steps,1228800,1.2288,3.0,1790232550.0539393
adaptive,policy/optimizer_steps,2457600,2.4576,3.0,1790232660.9244173
adaptive,policy/optimizer_steps,3686400,3.6864,3.0,1790232776.602323
adaptive,policy/optimizer_steps,4915200,4.9152,3.0,1790232932.0671997
adaptive,policy/optimizer_steps,6144000,6.144,3.0,1790233082.3771417
adaptive,policy/optimizer_steps,7372800,7.3728,3.0,1790233236.901686
adaptive,policy/optimizer_steps,8601600,8.6016,3.0,1790233391.9184632
adaptive,policy/optimizer_steps,9830400,9.8304,3.0,1790233515.5566025
adaptive,policy/optimizer_steps,11059200,11.0592,3.0,1790233633.4581819
adaptive,policy/optimizer_steps,12288000,12.288,3.0,1790233751.473134
adaptive,policy/optimizer_steps,13516800,13.5168,3.0,1790233866.4545782
adaptive,policy/optimizer_steps,14745600,14.7456,3.0,1790233988.040755
adaptive,policy/optimizer_steps,15974400,15.9744,3.0,1790234147.2112577
adaptive,policy/rejected_kl,12288,0.012288,0.0,1790232442.9456766
adaptive,policy/rejected_kl,1228800,1.2288,0.0,1790232550.0537074
adaptive,policy/rejected_kl,2457600,2.4576,0.0,1790232660.9241676
adaptive,policy/rejected_kl,3686400,3.6864,0.0,1790232776.6020906
adaptive,policy/rejected_kl,4915200,4.9152,0.0,1790232932.066971
adaptive,policy/rejected_kl,6144000,6.144,0.0,1790233082.3768945
adaptive,policy/rejected_kl,7372800,7.3728,0.0,1790233236.901373
adaptive,policy/rejected_kl,8601600,8.6016,0.0,1790233391.9182267
adaptive,policy/rejected_kl,9830400,9.8304,0.0,1790233515.556378
adaptive,policy/rejected_kl,11059200,11.0592,0.0,1790233633.4579587
adaptive,policy/rejected_kl,12288000,12.288,0.0,1790233751.472863
adaptive,policy/rejected_kl,13516800,13.5168,0.0,1790233866.4543524
adaptive,policy/rejected_kl,14745600,14.7456,0.0,1790233988.040512
adaptive,policy/rejected_kl,15974400,15.9744,0.0,1790234147.2110307
adaptive,reward/imitation_angles,12288,0.012288,0.03300238773226738,1790232442.9538717
adaptive,reward/imitation_angles,1228800,1.2288,0.028510458767414093,1790232550.0600386
adaptive,reward/imitation_angles,2457600,2.4576,0.02700216695666313,1790232660.9311008
adaptive,reward/imitation_angles,3686400,3.6864,0.02533126063644886,1790232776.6082506
adaptive,reward/imitation_angles,4915200,4.9152,0.02376464381814003,1790232932.0733862
adaptive,reward/imitation_angles,6144000,6.144,0.021986445412039757,1790233082.3840926
adaptive,reward/imitation_angles,7372800,7.3728,0.020392680540680885,1790233236.908671
adaptive,reward/imitation_angles,8601600,8.6016,0.018607523292303085,1790233391.9256856
adaptive,reward/imitation_angles,9830400,9.8304,0.016815990209579468,1790233515.5629172
adaptive,reward/imitation_angles,11059200,11.0592,0.01466394029557705,1790233633.4638512
adaptive,reward/imitation_angles,12288000,12.288,0.012219207361340523,1790233751.4793203
adaptive,reward/imitation_angles,13516800,13.5168,0.009395132772624493,1790233866.4604018
adaptive,reward/imitation_angles,14745600,14.7456,0.007319657132029533,1790233988.0498178
adaptive,reward/imitation_angles,15974400,15.9744,0.005863700993359089,1790234147.219165
adaptive,reward/imitation_foot,12288,0.012288,0.026825418695807457,1790232442.954021
adaptive,reward/imitation_foot,1228800,1.2288,0.018542975187301636,1790232550.0601869
adaptive,reward/imitation_foot,2457600,2.4576,0.016960088163614273,1790232660.9327855
adaptive,reward/imitation_foot,3686400,3.6864,0.015214101411402225,1790232776.6084018
adaptive,reward/imitation_foot,4915200,4.9152,0.013468100689351559,1790232932.0735369
adaptive,reward/imitation_foot,6144000,6.144,0.011604305356740952,1790233082.3842518
adaptive,reward/imitation_foot,7372800,7.3728,0.010030592791736126,1790233236.9088218
adaptive,reward/imitation_foot,8601600,8.6016,0.008394128642976284,1790233391.9258306
adaptive,reward/imitation_foot,9830400,9.8304,0.006852263119071722,1790233515.563062
adaptive,reward/imitation_foot,11059200,11.0592,0.005310703534632921,1790233633.4639947
adaptive,reward/imitation_foot,12288000,12.288,0.0038717095740139484,1790233751.4794657
adaptive,reward/imitation_foot,13516800,13.5168,0.002691645873710513,1790233866.4605446
adaptive,reward/imitation_foot,14745600,14.7456,0.002026241971179843,1790233988.0499656
adaptive,reward/imitation_foot,15974400,15.9744,0.0016530549619346857,1790234147.2193203
adaptive,reward/imitation_quat,12288,0.012288,0.009967334568500519,1790232442.9543085
adaptive,reward/imitation_quat,1228800,1.2288,0.008646558970212936,1790232550.060326
adaptive,reward/imitation_quat,2457600,2.4576,0.008705984801054,1790232660.9331386
adaptive,reward/imitation_quat,3686400,3.6864,0.008857736364006996,1790232776.6085374
adaptive,reward/imitation_quat,4915200,4.9152,0.008983938954770565,1790232932.073671
adaptive,reward/imitation_quat,6144000,6.144,0.009105782024562359,1790233082.384389
adaptive,reward/imitation_quat,7372800,7.3728,0.009261392056941986,1790233236.908956
adaptive,reward/imitation_quat,8601600,8.6016,0.009374536573886871,1790233391.9259624
adaptive,reward/imitation_quat,9830400,9.8304,0.009480874054133892,1790233515.5631933
adaptive,reward/imitation_quat,11059200,11.0592,0.009540563449263573,1790233633.464126
adaptive,reward/imitation_quat,12288000,12.288,0.009594276547431946,1790233751.4796016
adaptive,reward/imitation_quat,13516800,13.5168,0.0095901470631361,1790233866.4606767
adaptive,reward/imitation_quat,14745600,14.7456,0.009613372385501862,1790233988.0500994
adaptive,reward/imitation_quat,15974400,15.9744,0.00961096491664648,1790234147.2194579
adaptive,reward/tracking_ang,12288,0.012288,0.01765412837266922,1790232442.9548814
adaptive,reward/tracking_ang,1228800,1.2288,0.01738268882036209,1790232550.0606716
adaptive,reward/tracking_ang,2457600,2.4576,0.01713603548705578,1790232660.933759
adaptive,reward/tracking_ang,3686400,3.6864,0.016866758465766907,1790232776.6089785
adaptive,reward/tracking_ang,4915200,4.9152,0.016744084656238556,1790232932.0739315
adaptive,reward/tracking_ang,6144000,6.144,0.016507580876350403,1790233082.3846529
adaptive,reward/tracking_ang,7372800,7.3728,0.01644028164446354,1790233236.9092107
adaptive,reward/tracking_ang,8601600,8.6016,0.016171585768461227,1790233391.9262173
adaptive,reward/tracking_ang,9830400,9.8304,0.016177184879779816,1790233515.5634508
adaptive,reward/tracking_ang,11059200,11.0592,0.015952827408909798,1790233633.464564
adaptive,reward/tracking_ang,12288000,12.288,0.015765480697155,1790233751.4800363
adaptive,reward/tracking_ang,13516800,13.5168,0.015542205423116684,1790233866.4611123
adaptive,reward/tracking_ang,14745600,14.7456,0.015721578150987625,1790233988.0503557
adaptive,reward/tracking_ang,15974400,15.9744,0.015979699790477753,1790234147.2197173
adaptive,reward/tracking_lin,12288,0.012288,0.027180513367056847,1790232442.9545927
adaptive,reward/tracking_lin,1228800,1.2288,0.0312480665743351,1790232550.0604615
adaptive,reward/tracking_lin,2457600,2.4576,0.03060632385313511,1790232660.933461
adaptive,reward/tracking_lin,3686400,3.6864,0.03024139814078808,1790232776.6087575
adaptive,reward/tracking_lin,4915200,4.9152,0.029907433316111565,1790232932.073802
adaptive,reward/tracking_lin,6144000,6.144,0.029540469869971275,1790233082.3845193
adaptive,reward/tracking_lin,7372800,7.3728,0.029293114319443703,1790233236.9090836
adaptive,reward/tracking_lin,8601600,8.6016,0.029336072504520416,1790233391.9260907
adaptive,reward/tracking_lin,9830400,9.8304,0.029073579236865044,1790233515.5633235
adaptive,reward/tracking_lin,11059200,11.0592,0.028859227895736694,1790233633.4643474
adaptive,reward/tracking_lin,12288000,12.288,0.0290724765509367,1790233751.47982
adaptive,reward/tracking_lin,13516800,13.5168,0.028844639658927917,1790233866.4608955
adaptive,reward/tracking_lin,14745600,14.7456,0.028696656227111816,1790233988.0502274
adaptive,reward/tracking_lin,15974400,15.9744,0.029041875153779984,1790234147.2195883
adaptive,snn/spike_rate_l1,12288,0.012288,0.021425247192382812,1790232442.9495792
adaptive,snn/spike_rate_l1,1228800,1.2288,0.09136517345905304,1790232550.0568812
adaptive,snn/spike_rate_l1,2457600,2.4576,0.11009887605905533,1790232660.927147
adaptive,snn/spike_rate_l1,3686400,3.6864,0.1197313591837883,1790232776.604697
adaptive,snn/spike_rate_l1,4915200,4.9152,0.127913236618042,1790232932.0697408
adaptive,snn/spike_rate_l1,6144000,6.144,0.13445311784744263,1790233082.3801079
adaptive,snn/spike_rate_l1,7372800,7.3728,0.13827398419380188,1790233236.90417
adaptive,snn/spike_rate_l1,8601600,8.6016,0.14125779271125793,1790233391.921694
adaptive,snn/spike_rate_l1,9830400,9.8304,0.14342287182807922,1790233515.5593169
adaptive,snn/spike_rate_l1,11059200,11.0592,0.1445791870355606,1790233633.460642
adaptive,snn/spike_rate_l1,12288000,12.288,0.14580708742141724,1790233751.4758387
adaptive,snn/spike_rate_l1,13516800,13.5168,0.14811944961547852,1790233866.456869
adaptive,snn/spike_rate_l1,14745600,14.7456,0.14934153854846954,1790233988.04619
adaptive,snn/spike_rate_l1,15974400,15.9744,0.1484852433204651,1790234147.213756
adaptive,snn/spike_rate_l2,12288,0.012288,0.00041675567626953125,1790232442.9498138
adaptive,snn/spike_rate_l2,1228800,1.2288,0.04681273177266121,1790232550.0571132
adaptive,snn/spike_rate_l2,2457600,2.4576,0.06448225677013397,1790232660.9274032
adaptive,snn/spike_rate_l2,3686400,3.6864,0.07424364984035492,1790232776.6049325
adaptive,snn/spike_rate_l2,4915200,4.9152,0.08253198117017746,1790232932.0699284
adaptive,snn/spike_rate_l2,6144000,6.144,0.08910926431417465,1790233082.3803198
adaptive,snn/spike_rate_l2,7372800,7.3728,0.09304206818342209,1790233236.9044075
adaptive,snn/spike_rate_l2,8601600,8.6016,0.09605489671230316,1790233391.9219239
adaptive,snn/spike_rate_l2,9830400,9.8304,0.0981975570321083,1790233515.5595047
adaptive,snn/spike_rate_l2,11059200,11.0592,0.09927982836961746,1790233633.4608257
adaptive,snn/spike_rate_l2,12288000,12.288,0.10034291446208954,1790233751.47604
adaptive,snn/spike_rate_l2,13516800,13.5168,0.1022643968462944,1790233866.4571016
adaptive,snn/spike_rate_l2,14745600,14.7456,0.10309454798698425,1790233988.0464442
adaptive,snn/spike_rate_l2,15974400,15.9744,0.10206285119056702,1790234147.2139423
adaptive,snn/spike_rate_l3,12288,0.012288,0.0,1790232442.9500346
adaptive,snn/spike_rate_l3,1228800,1.2288,0.007900341413915157,1790232550.0572958
adaptive,snn/spike_rate_l3,2457600,2.4576,0.014889353886246681,1790232660.9276066
adaptive,snn/spike_rate_l3,3686400,3.6864,0.0199116300791502,1790232776.6051154
adaptive,snn/spike_rate_l3,4915200,4.9152,0.02450142800807953,1790232932.0701625
adaptive,snn/spike_rate_l3,6144000,6.144,0.028269190341234207,1790233082.3805714
adaptive,snn/spike_rate_l3,7372800,7.3728,0.030675465241074562,1790233236.9045913
adaptive,snn/spike_rate_l3,8601600,8.6016,0.032577093690633774,1790233391.9221022
adaptive,snn/spike_rate_l3,9830400,9.8304,0.03396841883659363,1790233515.5597305
adaptive,snn/spike_rate_l3,11059200,11.0592,0.03476119041442871,1790233633.4610512
adaptive,snn/spike_rate_l3,12288000,12.288,0.03554126247763634,1790233751.4762855
adaptive,snn/spike_rate_l3,13516800,13.5168,0.036794815212488174,1790233866.4572814
adaptive,snn/spike_rate_l3,14745600,14.7456,0.03743518143892288,1790233988.0466573
adaptive,snn/spike_rate_l3,15974400,15.9744,0.037024084478616714,1790234147.214168
adaptive,test/min_survival,12288,0.012288,1.0,1790232442.9461992
adaptive,test/min_survival,1228800,1.2288,1.0,1790232550.0541701
adaptive,test/min_survival,2457600,2.4576,1.0,1790232660.924659
adaptive,test/min_survival,3686400,3.6864,1.0,1790232776.6025562
adaptive,test/min_survival,4915200,4.9152,1.0,1790232932.0674226
adaptive,test/min_survival,6144000,6.144,1.0,1790233082.3773985
adaptive,test/min_survival,7372800,7.3728,1.0,1790233236.9019225
adaptive,test/min_survival,8601600,8.6016,1.0,1790233391.9186935
adaptive,test/min_survival,9830400,9.8304,1.0,1790233515.5568237
adaptive,test/min_survival,11059200,11.0592,1.0,1790233633.4584017
adaptive,test/min_survival,12288000,12.288,1.0,1790233751.4733903
adaptive,test/min_survival,13516800,13.5168,1.0,1790233866.454798
adaptive,test/min_survival,14745600,14.7456,1.0,1790233988.0409968
adaptive,test/min_survival,15974400,15.9744,1.0,1790234147.211477
adaptive,test/min_tracking,12288,0.012288,0.0,1790232442.9465692
adaptive,test/min_tracking,1228800,1.2288,0.0,1790232550.0543983
adaptive,test/min_tracking,2457600,2.4576,0.0,1790232660.9248998
adaptive,test/min_tracking,3686400,3.6864,0.0,1790232776.602783
adaptive,test/min_tracking,4915200,4.9152,0.0,1790232932.0676465
adaptive,test/min_tracking,6144000,6.144,0.0,1790233082.3776484
adaptive,test/min_tracking,7372800,7.3728,0.0,1790233236.9021504
adaptive,test/min_tracking,8601600,8.6016,0.0,1790233391.9189813
adaptive,test/min_tracking,9830400,9.8304,0.0,1790233515.557046
adaptive,test/min_tracking,11059200,11.0592,0.0,1790233633.4586196
adaptive,test/min_tracking,12288000,12.288,0.0,1790233751.473646
adaptive,test/min_tracking,13516800,13.5168,0.0,1790233866.4550164
adaptive,test/min_tracking,14745600,14.7456,0.0,1790233988.0412402
